packet,delta,bytes
13751,6,1024
13752,7,1024
13753,6,1024
13754,7,1024
13755,7,1024
13756,6,1024
13757,6,1024
13758,6,1024
13759,6,1024
13760,7,1024
13761,6,1024
13762,7,1024
13763,10,1024
13764,6,1024
13765,7,1024
13766,7,1024
13767,18088,1024
13768,7,1024
13769,6,1024
13770,6,1024
13771,7,1024
13772,6,1024
13773,6,1024
13774,17,1024
13775,7,1024
13776,6,1024
13777,7,1024
13778,6,1024
13779,7,1024
13780,6,1024
13781,7,1024
13782,6,1024
13783,6,1024
13784,6,1024
13785,6,1024
13786,6,1024
13787,6,1024
13788,7,1024
13789,6,1024
13790,7,1024
13791,6,1024
13792,7,1024
13793,7,1024
13794,6,1024
13795,6,1024
13796,6,1024
13797,6,1024
13798,6,1024
13799,6,1024
13800,7,1024
13801,6,1024
13802,7,1024
13803,6,1024
13804,7,1024
13805,7,1024
13806,7,1024
13807,7,1024
13808,6,1024
13809,6,1024
13810,7,1024
13811,6,1024
13812,7,1024
13813,7,1024
13814,6,1024
13815,6,1024
13816,6,1024
13817,6,1024
13818,6,1024
13819,7,1024
13820,7,1024
13821,7,1024
13822,7880,1024
13823,7,1024
13824,7,1024
13825,7,1024
13826,7,1024
13827,6,1024
13828,6,1024
13829,6,1024
13830,6,1024
13831,7,1024
13832,7,1024
13833,6,1024
13834,7,1024
13835,6,1024
13836,7,1024
13837,6,1024
13838,6,1024
13839,6,1024
13840,7,1024
13841,7,1024
13842,7,1024
13843,7,1024
13844,6,1024
13845,6,1024
13846,6,1024
13847,6,1024
13848,6,1024
13849,7,1024
13850,7,1024
13851,7,1024
13852,6,1024
13853,6,1024
13854,6,1024
13855,6,1024
13856,6,1024
13857,6,1024
13858,7,1024
13859,7,1024
13860,6,1024
13861,7,1024
13862,6,1024
13863,6,1024
13864,6,1024
13865,7,1024
13866,7,1024
13867,7,1024
13868,7,1024
13869,7,1024
13870,7,1024
13871,6,1024
13872,6,1024
13873,6,1024
13874,43205,1024
13875,6,1024
13876,6,1024
13877,7,1024
13878,7,1024
13879,7,1024
13880,7,1024
13881,7,1024
13882,7,1024
13883,7,1024
13884,7,1024
13885,7,1024
13886,6,1024
13887,7,1024
13888,6,1024
13889,6,1024
13890,6,1024
13891,6,1024
13892,6,1024
13893,7,1024
13894,6,1024
13895,6,1024
13896,6,1024
13897,8,1024
13898,7,1024
13899,9,1024
13900,7,1024
13901,7,1024
13902,7,1024
13903,6,1024
13904,11,1024
13905,13,1024
13906,13,1024
13907,13,1024
13908,12,1024
13909,12,1024
13910,13,1024
13911,13,1024
13912,13,1024
13913,12,1024
13914,13,1024
13915,17,1024
13916,13,1024
13917,13,1024
13918,13,1024
13919,13,1024
13920,12,1024
13921,12891,1024
13922,9,1024
13923,6,1024
13924,6,1024
13925,6,1024
13926,6,1024
13927,7,1024
13928,7,1024
13929,6,1024
13930,7,1024
13931,7,1024
13932,7,1024
13933,7,1024
13934,7,1024
13935,7,1024
13936,7,1024
13937,7,1024
13938,6,1024
13939,7,1024
13940,7,1024
13941,7,1024
13942,6,1024
13943,6,1024
13944,6,1024
13945,6,1024
13946,7,1024
13947,7,1024
13948,7,1024
13949,7,1024
13950,7,1024
13951,7,1024
13952,7,1024
13953,7,1024
13954,7,1024
13955,7,1024
13956,7,1024
13957,7,1024
13958,6,1024
13959,6,1024
13960,7,1024
13961,6,1024
13962,7,1024
13963,7,1024
13964,7,1024
13965,6,1024
13966,6,1024
13967,7,1024
13968,6,1024
13969,7,1024
13970,7,1024
13971,6,1024
13972,6,1024
13973,6,1024
13974,6,1024
13975,7,1024
13976,6,1024
13977,7,1024
13978,7,1024
13979,6,1024
13980,6,1024
13981,6,1024
13982,7,1024
13983,6,1024
13984,7,1024
13985,22596,1024
13986,6,1024
13987,6,1024
13988,7,1024
13989,6,1024
13990,6,1024
13991,7,1024
13992,6,1024
13993,6,1024
13994,6,1024
13995,7,1024
13996,7,1024
13997,7,1024
13998,7,1024
13999,7,1024
14000,7,1024
14001,7,1024
14002,7,1024
14003,7,1024
14004,7,1024
14005,7,1024
14006,9,1024
14007,7,1024
14008,7,1024
14009,6,1024
14010,6,1024
14011,6,1024
14012,6,1024
14013,6,1024
14014,7,1024
14015,6,1024
14016,6,1024
14017,6,1024
14018,7,1024
14019,6,1024
14020,7,1024
14021,6,1024
14022,9,1024
14023,7,1024
14024,6,1024
14025,6,1024
14026,6,1024
14027,7,1024
14028,6,1024
14029,6,1024
14030,6,1024
14031,6,1024
14032,7,1024
14033,7,1024
14034,7,1024
14035,6,1024
14036,7,1024
14037,6,1024
14038,9,1024
14039,9492,1024
14040,7,1024
14041,6,1024
14042,6,1024
14043,6,1024
14044,7,1024
14045,7,1024
14046,6,1024
14047,7,1024
14048,7,1024
14049,7,1024
14050,6,1024
14051,6,1024
14052,6,1024
14053,6,1024
14054,7,1024
14055,7,1024
14056,7,1024
14057,7,1024
14058,7,1024
14059,6,1024
14060,7,1024
14061,6,1024
14062,7,1024
14063,7,1024
14064,6,1024
14065,6,1024
14066,6,1024
14067,7,1024
14068,7,1024
14069,6,1024
14070,7,1024
14071,6,1024
14072,7,1024
14073,7,1024
14074,6,1024
14075,6,1024
14076,6,1024
14077,6,1024
14078,7,1024
14079,6,1024
14080,7,1024
14081,7,1024
14082,7,1024
14083,6,1024
14084,6,1024
14085,7,1024
14086,7,1024
14087,7,1024
14088,6,1024
14089,6,1024
14090,6,1024
14091,6,1024
14092,6,1024
14093,7,1024
14094,7,1024
14095,7,1024
14096,7,1024
14097,6,1024
14098,6,1024
14099,7,1024
14100,6,1024
14101,6,1024
14102,7,1024
14103,10712,1024
14104,6,1024
14105,7,1024
14106,6,1024
14107,6,1024
14108,7,1024
14109,6,1024
14110,6,1024
14111,6,1024
14112,7,1024
14113,7,1024
14114,7,1024
14115,7,1024
14116,7,1024
14117,6,1024
14118,6,1024
14119,6,1024
14120,7,1024
14121,7,1024
14122,7,1024
14123,7,1024
14124,7,1024
14125,7,1024
14126,7,1024
14127,6,1024
14128,6,1024
14129,6,1024
14130,6,1024
14131,12,1024
14132,12,1024
14133,12,1024
14134,12,1024
14135,12,1024
14136,12,1024
14137,13,1024
14138,13,1024
14139,13,1024
14140,12,1024
14141,12,1024
14142,11,1024
14143,12,1024
14144,13,1024
14145,13,1024
14146,14,1024
14147,14,1024
14148,12,1024
14149,13,1024
14150,13,1024
14151,13,1024
14152,12,1024
14153,8,1024
14154,7,1024
14155,7,1024
14156,6,1024
14157,7,1024
14158,7,1024
14159,7,1024
14160,6,1024
14161,6,1024
14162,6,1024
14163,6,1024
14164,6,1024
14165,6,1024
14166,7,1024
14167,15292,1024
14168,9,1024
14169,8,1024
14170,8,1024
14171,7,1024
14172,6,1024
14173,7,1024
14174,7,1024
14175,7,1024
14176,6,1024
14177,6,1024
14178,7,1024
14179,7,1024
14180,7,1024
14181,7,1024
14182,9,1024
14183,7,1024
14184,6,1024
14185,6,1024
14186,6,1024
14187,6,1024
14188,6,1024
14189,7,1024
14190,6,1024
14191,6,1024
14192,6,1024
14193,7,1024
14194,6,1024
14195,7,1024
14196,7,1024
14197,6,1024
14198,6,1024
14199,9,1024
14200,8,1024
14201,7,1024
14202,7,1024
14203,8,1024
14204,7,1024
14205,6,1024
14206,6,1024
14207,6,1024
14208,6,1024
14209,7,1024
14210,7,1024
14211,7,1024
14212,6,1024
14213,6,1024
14214,6,1024
14215,7,1024
14216,7,1024
14217,6,1024
14218,6,1024
14219,7,1024
14220,7,1024
14221,6,1024
14222,7,1024
14223,7,1024
14224,7,1024
14225,7,1024
14226,7,1024
14227,7,1024
14228,7,1024
14229,6,1024
14230,7,1024
14231,6,1024
14232,7,1024
14233,6,1024
14234,7,1024
14235,6,1024
14236,7,1024
14237,9,1024
14238,7,1024
14239,7,1024
14240,6,1024
14241,13432,1024
14242,7,1024
14243,7,1024
14244,6,1024
14245,7,1024
14246,7,1024
14247,7,1024
14248,6,1024
14249,6,1024
14250,7,1024
14251,6,1024
14252,7,1024
14253,6,1024
14254,7,1024
14255,7,1024
14256,7,1024
14257,6,1024
14258,7,1024
14259,6,1024
14260,7,1024
14261,7,1024
14262,8,1024
14263,7,1024
14264,7,1024
14265,7,1024
14266,6,1024
14267,6,1024
14268,6,1024
14269,7,1024
14270,7,1024
14271,7,1024
14272,7,1024
14273,10,1024
14274,7,1024
14275,7,1024
14276,7,1024
14277,6,1024
14278,7,1024
14279,7,1024
14280,6,1024
14281,6,1024
14282,7,1024
14283,6,1024
14284,6,1024
14285,7,1024
14286,7,1024
14287,6,1024
14288,7,1024
14289,10,1024
14290,7,1024
14291,7,1024
14292,6,1024
14293,7,1024
14294,7,1024
14295,7,1024
14296,6,1024
14297,7,1024
14298,6,1024
14299,30611,1024
14300,7,1024
14301,6,1024
14302,6,1024
14303,6,1024
14304,6,1024
14305,7,1024
14306,6,1024
14307,7,1024
14308,6,1024
14309,7,1024
14310,7,1024
14311,6,1024
14312,7,1024
14313,7,1024
14314,6,1024
14315,6,1024
14316,7,1024
14317,7,1024
14318,7,1024
14319,7,1024
14320,6,1024
14321,6,1024
14322,7,1024
14323,6,1024
14324,6,1024
14325,7,1024
14326,7,1024
14327,6,1024
14328,7,1024
14329,7,1024
14330,7,1024
14331,7,1024
14332,6,1024
14333,7,1024
14334,7,1024
14335,8,1024
14336,7,1024
14337,7,1024
14338,7,1024
14339,7,1024
14340,7,1024
14341,7,1024
14342,6,1024
14343,6,1024
14344,6,1024
14345,6,1024
14346,16,1024
14347,8,1024
14348,7,1024
14349,7,1024
14350,7,1024
14351,6,1024
14352,7,1024
14353,6,1024
14354,6,1024
14355,6,1024
14356,7,1024
14357,7,1024
14358,12,1024
14359,14,1024
14360,12,1024
14361,13,1024
14362,13,1024
14363,9545,1024
14364,9,1024
14365,7,1024
14366,7,1024
14367,7,1024
14368,7,1024
14369,7,1024
14370,7,1024
14371,7,1024
14372,7,1024
14373,6,1024
14374,6,1024
14375,6,1024
14376,7,1024
14377,7,1024
14378,7,1024
14379,7,1024
14380,6,1024
14381,7,1024
14382,6,1024
14383,6,1024
14384,7,1024
14385,7,1024
14386,7,1024
14387,6,1024
14388,7,1024
14389,7,1024
14390,7,1024
14391,7,1024
14392,6,1024
14393,6,1024
14394,6,1024
14395,6,1024
14396,6,1024
14397,8,1024
14398,8,1024
14399,6,1024
14400,6,1024
14401,7,1024
14402,7,1024
14403,6,1024
14404,6,1024
14405,6,1024
14406,7,1024
14407,6,1024
14408,9,1024
14409,7,1024
14410,7,1024
14411,7,1024
14412,6,1024
14413,6,1024
14414,7,1024
14415,6,1024
14416,6,1024
14417,7,1024
14418,7,1024
14419,7,1024
14420,6,1024
14421,7,1024
14422,6,1024
14423,7,1024
14424,10,1024
14425,7,1024
14426,7,1024
14427,4888,1024
14428,7,1024
14429,6,1024
14430,7,1024
14431,7,1024
14432,6,1024
14433,7,1024
14434,6,1024
14435,6,1024
14436,7,1024
14437,7,1024
14438,7,1024
14439,6,1024
14440,7,1024
14441,7,1024
14442,7,1024
14443,7,1024
14444,6,1024
14445,6,1024
14446,7,1024
14447,7,1024
14448,7,1024
14449,7,1024
14450,6,1024
14451,7,1024
14452,7,1024
14453,7,1024
14454,7,1024
14455,7,1024
14456,7,1024
14457,6,1024
14458,6,1024
14459,7,1024
14460,6,1024
14461,6,1024
14462,6,1024
14463,7,1024
14464,7,1024
14465,7,1024
14466,7,1024
14467,6,1024
14468,7,1024
14469,7,1024
14470,6,1024
14471,7,1024
14472,6,1024
14473,6,1024
14474,7,1024
14475,6,1024
14476,7,1024
14477,7,1024
14478,7,1024
14479,7,1024
14480,7,1024
14481,6,1024
14482,7,1024
14483,7,1024
14484,6,1024
14485,7,1024
14486,6,1024
14487,7,1024
14488,7,1024
14489,7,1024
14490,7,1024
14491,28536,1024
14492,9,1024
14493,7,1024
14494,7,1024
14495,6,1024
14496,6,1024
14497,6,1024
14498,7,1024
14499,6,1024
14500,7,1024
14501,6,1024
14502,7,1024
14503,6,1024
14504,7,1024
14505,7,1024
14506,7,1024
14507,6,1024
14508,6,1024
14509,7,1024
14510,6,1024
14511,7,1024
14512,7,1024
14513,6,1024
14514,7,1024
14515,6,1024
14516,6,1024
14517,6,1024
14518,6,1024
14519,6,1024
14520,7,1024
14521,7,1024
14522,6,1024
14523,6,1024
14524,7,1024
14525,7,1024
14526,8,1024
14527,7,1024
14528,7,1024
14529,6,1024
14530,7,1024
14531,7,1024
14532,6,1024
14533,6,1024
14534,6,1024
14535,7,1024
14536,6,1024
14537,6,1024
14538,6,1024
14539,6,1024
14540,7,1024
14541,7,1024
14542,6,1024
14543,10,1024
14544,7,1024
14545,6,1024
14546,5,1024
14547,6,1024
14548,6,1024
14549,7,1024
14550,7,1024
14551,7,1024
14552,6,1024
14553,7,1024
14554,6,1024
14555,6,1024
14556,6,1024
14557,6,1024
14558,7,1024
14559,8,1024
14560,7,1024
14561,6,1024
14562,6,1024
14563,7,1024
14564,6,1024
14565,6,1024
14566,6,1024
14567,6,1024
14568,6,1024
14569,7,1024
14570,7,1024
14571,6,1024
14572,6,1024
14573,40735,1024
14574,7,1024
14575,7,1024
14576,6,1024
14577,6,1024
14578,6,1024
14579,7,1024
14580,6,1024
14581,6,1024
14582,6,1024
14583,6,1024
14584,6,1024
14585,11,1024
14586,13,1024
14587,12,1024
14588,14,1024
14589,12,1024
14590,12,1024
14591,13,1024
14592,13,1024
14593,13,1024
14594,14,1024
14595,13,1024
14596,12,1024
14597,12,1024
14598,12,1024
14599,13,1024
14600,14,1024
14601,12,1024
14602,12,1024
14603,12,1024
14604,13,1024
14605,13,1024
14606,13,1024
14607,10,1024
14608,8,1024
14609,7,1024
14610,6,1024
14611,6,1024
14612,7,1024
14613,6,1024
14614,6,1024
14615,7,1024
14616,7,1024
14617,7,1024
14618,7,1024
14619,7,1024
14620,7,1024
14621,7,1024
14622,7,1024
14623,7,1024
14624,7,1024
14625,6,1024
14626,7,1024
14627,7,1024
14628,7,1024
14629,7,1024
14630,6,1024
14631,6,1024
14632,19075,1024
14633,14,1024
14634,7,1024
14635,8,1024
14636,8,1024
14637,6,1024
14638,7,1024
14639,7,1024
14640,6,1024
14641,8,1024
14642,7,1024
14643,7,1024
14644,6,1024
14645,7,1024
14646,7,1024
14647,7,1024
14648,6,1024
14649,7,1024
14650,7,1024
14651,7,1024
14652,8,1024
14653,7,1024
14654,7,1024
14655,7,1024
14656,6,1024
14657,6,1024
14658,7,1024
14659,7,1024
14660,7,1024
14661,6,1024
14662,7,1024
14663,6,1024
14664,6,1024
14665,7,1024
14666,7,1024
14667,8,1024
14668,7,1024
14669,7,1024
14670,8,1024
14671,7,1024
14672,6,1024
14673,7,1024
14674,6,1024
14675,7,1024
14676,7,1024
14677,7,1024
14678,7,1024
14679,7,1024
14680,7,1024
14681,6,1024
14682,7,1024
14683,7,1024
14684,6,1024
14685,7,1024
14686,6,1024
14687,6,1024
14688,7,1024
14689,7,1024
14690,7,1024
14691,7,1024
14692,6,1024
14693,6,1024
14694,6,1024
14695,6,1024
14696,7,1024
14697,7,1024
14698,7,1024
14699,6,1024
14700,11,1024
14701,7,1024
14702,7,1024
14703,6,1024
14704,6,1024
14705,6,1024
14706,6,1024
14707,6,1024
14708,6,1024
14709,7,1024
14710,7,1024
14711,6,1024
14712,7,1024
14713,6,1024
14714,7,1024
14715,7,1024
14716,10,1024
14717,6,1024
14718,6,1024
14719,6,1024
14720,6,1024
14721,7,1024
14722,7,1024
14723,7,1024
14724,6,1024
14725,8628,1024
14726,7,1024
14727,7,1024
14728,7,1024
14729,7,1024
14730,6,1024
14731,6,1024
14732,7,1024
14733,6,1024
14734,7,1024
14735,6,1024
14736,8,1024
14737,8,1024
14738,7,1024
14739,7,1024
14740,7,1024
14741,7,1024
14742,7,1024
14743,7,1024
14744,7,1024
14745,6,1024
14746,7,1024
14747,7,1024
14748,7,1024
14749,7,1024
14750,6,1024
14751,7,1024
14752,6,1024
14753,6,1024
14754,7,1024
14755,6,1024
14756,7,1024
14757,7,1024
14758,6,1024
14759,6,1024
14760,7,1024
14761,6,1024
14762,9,1024
14763,6,1024
14764,6,1024
14765,7,1024
14766,6,1024
14767,6,1024
14768,7,1024
14769,7,1024
14770,6,1024
14771,7,1024
14772,7,1024
14773,6,1024
14774,6,1024
14775,7,1024
14776,7,1024
14777,12162,1024
14778,7,1024
14779,7,1024
14780,7,1024
14781,6,1024
14782,7,1024
14783,7,1024
14784,6,1024
14785,6,1024
14786,7,1024
14787,6,1024
14788,7,1024
14789,6,1024
14790,7,1024
14791,6,1024
14792,6,1024
14793,7,1024
14794,7,1024
14795,7,1024
14796,7,1024
14797,6,1024
14798,7,1024
14799,6,1024
14800,7,1024
14801,6,1024
14802,7,1024
14803,7,1024
14804,6,1024
14805,6,1024
14806,6,1024
14807,7,1024
14808,7,1024
14809,10,1024
14810,7,1024
14811,7,1024
14812,13,1024
14813,13,1024
14814,12,1024
14815,13,1024
14816,13,1024
14817,13,1024
14818,12,1024
14819,12,1024
14820,13,1024
14821,13,1024
14822,12,1024
14823,12,1024
14824,9732,1024
14825,9,1024
14826,7,1024
14827,7,1024
14828,7,1024
14829,6,1024
14830,7,1024
14831,6,1024
14832,7,1024
14833,7,1024
14834,6,1024
14835,6,1024
14836,6,1024
14837,6,1024
14838,7,1024
14839,6,1024
14840,7,1024
14841,6,1024
14842,7,1024
14843,6,1024
14844,6,1024
14845,7,1024
14846,7,1024
14847,7,1024
14848,7,1024
14849,7,1024
14850,6,1024
14851,7,1024
14852,7,1024
14853,6,1024
14854,8,1024
14855,7,1024
14856,6,1024
14857,6,1024
14858,6,1024
14859,6,1024
14860,6,1024
14861,7,1024
14862,7,1024
14863,6,1024
14864,7,1024
14865,6,1024
14866,7,1024
14867,6,1024
14868,6,1024
14869,6,1024
14870,6,1024
14871,8,1024
14872,6,1024
14873,7,1024
14874,6,1024
14875,6,1024
14876,6,1024
14877,6,1024
14878,7,1024
14879,7,1024
14880,7,1024
14881,7,1024
14882,23899,1024
14883,7,1024
14884,7,1024
14885,7,1024
14886,7,1024
14887,6,1024
14888,6,1024
14889,6,1024
14890,6,1024
14891,7,1024
14892,6,1024
14893,6,1024
14894,6,1024
14895,7,1024
14896,7,1024
14897,6,1024
14898,7,1024
14899,7,1024
14900,7,1024
14901,6,1024
14902,7,1024
14903,7,1024
14904,7,1024
14905,8,1024
14906,7,1024
14907,7,1024
14908,7,1024
14909,7,1024
14910,7,1024
14911,7,1024
14912,6,1024
14913,6,1024
14914,6,1024
14915,7,1024
14916,6,1024
14917,7,1024
14918,6,1024
14919,6,1024
14920,7,1024
14921,7,1024
14922,6,1024
14923,7,1024
14924,7,1024
14925,7,1024
14926,7,1024
14927,7,1024
14928,9,1024
14929,7,1024
14930,6,1024
14931,6,1024
14932,7,1024
14933,6,1024
14934,6,1024
14935,7,1024
14936,6,1024
14937,7,1024
14938,6,1024
14939,6,1024
14940,7,1024
14941,7,1024
14942,7,1024
14943,7,1024
14944,7,1024
14945,7,1024
14946,7,1024
14947,6,1024
14948,7,1024
14949,6,1024
14950,7,1024
14951,7,1024
14952,7,1024
14953,7,1024
14954,7,1024
14955,6,1024
14956,6,1024
14957,7,1024
14958,7,1024
14959,8,1024
14960,7,1024
14961,7,1024
14962,7,1024
14963,6,1024
14964,7,1024
14965,7,1024
14966,7,1024
14967,7,1024
14968,7,1024
14969,7,1024
14970,7,1024
14971,7,1024
14972,7,1024
14973,7,1024
14974,6,1024
14975,7,1024
14976,6,1024
14977,6,1024
14978,6,1024
14979,6,1024
14980,6,1024
14981,7,1024
14982,6,1024
14983,6,1024
14984,7,1024
14985,6,1024
14986,6,1024
14987,5974,1024
14988,7,1024
14989,7,1024
14990,7,1024
14991,7,1024
14992,7,1024
14993,7,1024
14994,6,1024
14995,6,1024
14996,7,1024
14997,6,1024
14998,6,1024
14999,6,1024
15000,7,1024
15001,7,1024
15002,7,1024
15003,7,1024
15004,7,1024
15005,7,1024
15006,7,1024
15007,6,1024
15008,7,1024
15009,6,1024
15010,7,1024
15011,7,1024
15012,7,1024
15013,6,1024
15014,7,1024
15015,6,1024
15016,6,1024
15017,6,1024
15018,7,1024
15019,7,1024
15020,7,1024
15021,7,1024
15022,6,1024
15023,6,1024
15024,6,1024
15025,6,1024
15026,7,1024
15027,6,1024
15028,6,1024
15029,7,1024
15030,7,1024
15031,6,1024
15032,7,1024
15033,6,1024
15034,6,1024
15035,6,1024
15036,7,1024
15037,7,1024
15038,7,1024
15039,11,1024
15040,13,1024
15041,12,1024
15042,12,1024
15043,12,1024
15044,12,1024
15045,12,1024
15046,13,1024
15047,13,1024
15048,16,1024
15049,16,1024
15050,12,1024
15051,25328,1024
15052,8,1024
15053,7,1024
15054,6,1024
15055,7,1024
15056,6,1024
15057,7,1024
15058,7,1024
15059,6,1024
15060,7,1024
15061,6,1024
15062,6,1024
15063,6,1024
15064,7,1024
15065,7,1024
15066,6,1024
15067,7,1024
15068,6,1024
15069,7,1024
15070,7,1024
15071,7,1024
15072,7,1024
15073,7,1024
15074,7,1024
15075,7,1024
15076,7,1024
15077,6,1024
15078,7,1024
15079,6,1024
15080,7,1024
15081,7,1024
15082,6,1024
15083,6,1024
15084,6,1024
15085,6,1024
15086,6,1024
15087,7,1024
15088,6,1024
15089,7,1024
15090,6,1024
15091,6,1024
15092,6,1024
15093,7,1024
15094,6,1024
15095,7,1024
15096,7,1024
15097,7,1024
15098,7,1024
15099,6,1024
15100,26828,1024
15101,6,1024
15102,7,1024
15103,7,1024
15104,7,1024
15105,6,1024
15106,7,1024
15107,6,1024
15108,7,1024
15109,7,1024
15110,7,1024
15111,6,1024
15112,6,1024
15113,7,1024
15114,7,1024
15115,6,1024
15116,7,1024
15117,7,1024
15118,7,1024
15119,6,1024
15120,7,1024
15121,6,1024
15122,7,1024
15123,6,1024
15124,7,1024
15125,7,1024
15126,7,1024
15127,6,1024
15128,6,1024
15129,7,1024
15130,7,1024
15131,6,1024
15132,6,1024
15133,7,1024
15134,7,1024
15135,6,1024
15136,7,1024
15137,7,1024
15138,6,1024
15139,7,1024
15140,6,1024
15141,7,1024
15142,6,1024
15143,7,1024
15144,7,1024
15145,7,1024
15146,6,1024
15147,7,1024
15148,6,1024
15149,7,1024
15150,7,1024
15151,7,1024
15152,7,1024
15153,7,1024
15154,7,1024
15155,8,1024
15156,7,1024
15157,6,1024
15158,7,1024
15159,7,1024
15160,7,1024
15161,7,1024
15162,7,1024
15163,6,1024
15164,6,1024
15165,7,1024
15166,7,1024
15167,7,1024
15168,6,1024
15169,9,1024
15170,8,1024
15171,7239,1024
15172,7,1024
15173,6,1024
15174,6,1024
15175,6,1024
15176,6,1024
15177,6,1024
15178,6,1024
15179,7,1024
15180,7,1024
15181,7,1024
15182,6,1024
15183,7,1024
15184,7,1024
15185,7,1024
15186,7,1024
15187,7,1024
15188,6,1024
15189,7,1024
15190,7,1024
15191,7,1024
15192,6,1024
15193,7,1024
15194,7,1024
15195,6,1024
15196,7,1024
15197,6,1024
15198,7,1024
15199,7,1024
15200,7,1024
15201,7,1024
15202,6,1024
15203,7,1024
15204,7,1024
15205,7,1024
15206,7,1024
15207,7,1024
15208,7,1024
15209,6,1024
15210,6,1024
15211,7,1024
15212,6,1024
15213,7,1024
15214,7,1024
15215,7,1024
15216,6,1024
15217,6,1024
15218,6,1024
15219,7,1024
15220,7,1024
15221,7,1024
15222,7,1024
15223,6,1024
15224,6,1024
15225,6,1024
15226,7,1024
15227,7,1024
15228,7,1024
15229,6121,1024
15230,7,1024
15231,6,1024
15232,6,1024
15233,7,1024
15234,8,1024
15235,8,1024
15236,7,1024
15237,7,1024
15238,7,1024
15239,6,1024
15240,6,1024
15241,7,1024
15242,7,1024
15243,7,1024
15244,6,1024
15245,6,1024
15246,7,1024
15247,6,1024
15248,7,1024
15249,6,1024
15250,7,1024
15251,7,1024
15252,6,1024
15253,6,1024
15254,6,1024
15255,7,1024
15256,7,1024
15257,7,1024
15258,6,1024
15259,6,1024
15260,7,1024
15261,6,1024
15262,6,1024
15263,7,1024
15264,7,1024
15265,6,1024
15266,11,1024
15267,13,1024
15268,13,1024
15269,13,1024
15270,12,1024
15271,14,1024
15272,13,1024
15273,13,1024
15274,13,1024
15275,12,1024
15276,14,1024
15277,13,1024
15278,12,1024
15279,13,1024
15280,13,1024
15281,12,1024
15282,13,1024
15283,12,1024
15284,12,1024
15285,13,1024
15286,12,1024
15287,13,1024
15288,7,1024
15289,10,1024
15290,7,1024
15291,7,1024
15292,7,1024
15293,14804,1024
15294,6,1024
15295,6,1024
15296,6,1024
15297,7,1024
15298,7,1024
15299,6,1024
15300,7,1024
15301,6,1024
15302,7,1024
15303,7,1024
15304,7,1024
15305,7,1024
15306,7,1024
15307,6,1024
15308,6,1024
15309,7,1024
15310,7,1024
15311,7,1024
15312,6,1024
15313,7,1024
15314,6,1024
15315,6,1024
15316,6,1024
15317,7,1024
15318,6,1024
15319,7,1024
15320,6,1024
15321,7,1024
15322,6,1024
15323,7,1024
15324,6,1024
15325,7,1024
15326,6,1024
15327,7,1024
15328,7,1024
15329,7,1024
15330,8,1024
15331,7,1024
15332,7,1024
15333,6,1024
15334,6,1024
15335,7,1024
15336,7,1024
15337,6,1024
15338,6,1024
15339,7,1024
15340,6,1024
15341,7,1024
15342,7,1024
15343,6,1024
15344,6,1024
15345,7,1024
15346,6,1024
15347,7,1024
15348,4330,1024
15349,7,1024
15350,6,1024
15351,6,1024
15352,6,1024
15353,6,1024
15354,7,1024
15355,7,1024
15356,6,1024
15357,6,1024
15358,6,1024
15359,8,1024
15360,7,1024
15361,7,1024
15362,7,1024
15363,7,1024
15364,7,1024
15365,6,1024
15366,6,1024
15367,6,1024
15368,6,1024
15369,6,1024
15370,7,1024
15371,6,1024
15372,7,1024
15373,6,1024
15374,7,1024
15375,7,1024
15376,7,1024
15377,7,1024
15378,6,1024
15379,6,1024
15380,6,1024
15381,6,1024
15382,6,1024
15383,7,1024
15384,7,1024
15385,7,1024
15386,7,1024
15387,7,1024
15388,7,1024
15389,7,1024
15390,6,1024
15391,7,1024
15392,7,1024
15393,7,1024
15394,6,1024
15395,7,1024
15396,6,1024
15397,7,1024
15398,6,1024
15399,6,1024
15400,7,1024
15401,6,1024
15402,7,1024
15403,7,1024
15404,6,1024
15405,7,1024
15406,6,1024
15407,6,1024
15408,7,1024
15409,9,1024
15410,7,1024
15411,7,1024
15412,15848,1024
15413,7,1024
15414,7,1024
15415,7,1024
15416,6,1024
15417,7,1024
15418,7,1024
15419,6,1024
15420,7,1024
15421,6,1024
15422,7,1024
15423,6,1024
15424,7,1024
15425,7,1024
15426,6,1024
15427,6,1024
15428,7,1024
15429,6,1024
15430,7,1024
